location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Guinea-Bissau,2020-03-02,0.713,2.569,1.24,-0.696,-2.296,NA,FALSE
Equatorial Guinea,2020-03-02,-1.662,0.684,-0.607,-2.206,-3.327,NA,FALSE
Greece,2020-03-02,3.738,3.738,3.738,3.738,3.738,NA,TRUE
Grenada,2020-03-02,-4.313,-0.469,-1.771,-4.313,-5.582,NA,FALSE
Greenland,2020-03-02,-1.077,-1.077,-1.077,-1.077,-1.077,NA,TRUE
Guatemala,2020-03-02,-0.823,-0.823,-0.823,-0.823,-0.823,NA,TRUE
Guyana,2020-03-02,-3.228,0.068,-0.596,-3.228,-3.228,NA,FALSE
Hong Kong,2020-03-02,1.195,1.195,1.195,1.195,1.195,0.026,TRUE
Honduras,2020-03-02,0.113,2.843,1.129,-0.217,-1.707,NA,FALSE
Croatia,2020-03-02,-6.387,-6.387,-6.387,-6.387,-6.387,NA,TRUE
Haiti,2020-03-02,0.915,2.135,0.915,-0.796,-1.877,NA,FALSE
Hungary,2020-03-02,-12.724,-12.724,-12.724,-12.724,-12.724,NA,TRUE
Indonesia,2020-03-02,1.533,5.472,4.701,-1.32,-1.828,NA,FALSE
Isle of Man,2020-03-02,-6.348,-0.834,-3.975,-9.751,-11.851,NA,FALSE
India,2020-03-02,1.146,1.798,1.146,-2.839,-4.097,NA,FALSE
Ireland,2020-03-02,-3.646,-3.646,-3.646,-3.646,-3.646,NA,TRUE
Iran,2020-03-02,1.332,1.332,1.332,1.332,1.332,0.078,TRUE
Iraq,2020-03-02,-0.367,1.988,0.905,-0.792,-2.221,NA,FALSE
Iceland,2020-03-02,-1.45,-1.45,-1.45,-1.45,-1.45,NA,TRUE
Israel,2020-03-02,-3.503,-3.503,-3.503,-3.503,-3.503,NA,TRUE
Italy,2020-03-02,-1.298,-1.298,-1.298,-1.298,-1.298,0.086,TRUE
Jamaica,2020-03-02,-7.711,-7.711,-7.711,-7.711,-7.711,NA,TRUE
Jersey,2020-03-02,-7.485,-2.628,-4.865,-12.247,-14.6,NA,FALSE
Jordan,2020-03-02,0.766,0.766,0.766,0.766,0.766,NA,TRUE
Japan,2020-03-02,-6.73,-6.73,-6.73,-6.73,-6.73,0.005,TRUE
Kazakhstan,2020-03-02,-3.399,-3.399,-3.399,-3.399,-3.399,NA,TRUE
Kenya,2020-03-02,0.733,2.964,1.132,-0.622,-2.423,NA,FALSE
Kyrgyzstan,2020-03-02,2.24,2.24,2.24,2.24,2.24,NA,TRUE
Cambodia,2020-03-02,-3.079,2.732,1.268,-3.079,-3.079,NA,FALSE
Kiribati,2020-03-02,-3.587,6.164,0.702,-4.345,-11.942,NA,FALSE
Saint Kitts and Nevis,2020-03-02,-2.718,3.402,0.928,-2.74,-4.828,NA,FALSE
South Korea,2020-03-02,-0.613,-0.613,-0.613,-0.613,-0.613,0.055,TRUE
Kuwait,2020-03-02,-0.44,-0.44,-0.44,-0.44,-0.44,NA,TRUE
Laos,2020-03-02,1.941,3.432,1.941,0.078,-1.224,NA,FALSE
Lebanon,2020-03-02,0.624,0.624,0.624,0.624,0.624,NA,TRUE
Liberia,2020-03-02,-0.09,2.569,0.511,-1.922,-3.19,NA,FALSE
Libya,2020-03-02,-5.937,0.375,-0.139,-5.937,-5.937,NA,FALSE
Saint Lucia,2020-03-02,0.189,3.491,0.296,-2.57,-3.842,NA,FALSE
Liechtenstein,2020-03-02,11.279,11.279,11.279,11.279,11.279,NA,TRUE
Sri Lanka,2020-03-02,-2.984,0.213,-0.468,-2.984,-4.974,NA,FALSE
Lesotho,2020-03-02,-0.748,3.813,1.4,-1.728,-3.649,NA,FALSE
Lithuania,2020-03-02,-10.404,-10.404,-10.404,-10.404,-10.404,NA,TRUE
Luxembourg,2020-03-02,-13.688,-13.688,-13.688,-13.688,-13.688,NA,TRUE
Latvia,2020-03-02,-19.276,-19.276,-19.276,-19.276,-19.276,NA,TRUE
Macau,2020-03-02,-1.524,-1.524,-1.524,-1.524,-1.524,NA,TRUE
Morocco,2020-03-02,-0.132,0.285,-0.132,-1.197,-2.094,NA,FALSE
Monaco,2020-03-02,-10.919,-10.919,-10.919,-10.919,-10.919,NA,TRUE
Moldova,2020-03-02,-6.234,-6.234,-6.234,-6.234,-6.234,NA,TRUE
Madagascar,2020-03-02,0.67,2.489,1.236,-1.324,-2.493,NA,FALSE
Maldives,2020-03-02,0.029,0.029,0.029,0.029,0.029,NA,TRUE
Mexico,2020-03-02,-3.643,-3.643,-3.643,-3.643,-3.643,NA,TRUE
Marshall Islands,2020-03-02,-3.496,8.857,4.095,-3.496,-10.335,NA,FALSE
North Macedonia,2020-03-02,-8.093,-8.093,-8.093,-8.093,-8.093,NA,TRUE
Mali,2020-03-02,-1.181,1.68,-0.398,-2.176,-3.436,NA,FALSE
Malta,2020-03-02,-13.987,-13.987,-13.987,-13.987,-13.987,NA,TRUE
Myanmar,2020-03-02,1.066,3.882,1.599,-0.331,-1.174,NA,FALSE
Montenegro,2020-03-02,-3.212,-3.212,-3.212,-3.212,-3.212,NA,TRUE
Mongolia,2020-03-02,-4.28,-4.28,-4.28,-4.28,-4.28,NA,TRUE
Mozambique,2020-03-02,0.148,4.752,2.635,0.007,-1.882,NA,FALSE
Mauritania,2020-03-02,-5.914,1.5,0.461,-5.914,-5.914,NA,FALSE
Montserrat,2020-03-02,-5.833,4.414,0.214,-5.833,-6.708,NA,FALSE
Mauritius,2020-03-02,-3.788,-3.788,-3.788,-3.788,-3.788,NA,TRUE
Malawi,2020-03-02,-0.355,1.417,0.586,-1.787,-2.833,NA,FALSE
Malaysia,2020-03-02,-2.343,-2.343,-2.343,-2.343,-2.343,NA,TRUE
Namibia,2020-03-02,0.169,3.566,1.464,-1.465,-2.809,NA,FALSE
New Caledonia,2020-03-02,-6.547,2.865,-1.732,-6.547,-9.542,NA,FALSE
Niger,2020-03-02,-0.601,3.034,1.255,-1.136,-2.485,NA,FALSE
Nigeria,2020-03-02,0.05,2.383,1.189,-0.535,-4.648,NA,FALSE
Nicaragua,2020-03-02,1.043,1.043,1.043,1.043,1.043,NA,TRUE
Niue,2020-03-02,-5.897,1.955,0.055,-5.897,-6.34,NA,FALSE
Netherlands,2020-03-02,-8.228,-8.228,-8.228,-8.228,-8.228,NA,TRUE
Norway,2020-03-02,-4.862,-4.862,-4.862,-4.862,-4.862,NA,TRUE
Nepal,2020-03-02,1.089,2.685,1.089,-1.052,-3.083,NA,FALSE
Nauru,2020-03-02,-5.406,5.91,4.484,-5.406,-8.29,NA,FALSE
New Zealand,2020-03-02,0.014,0.014,0.014,0.014,0.014,NA,TRUE
Oman,2020-03-02,-1.095,-1.095,-1.095,-1.095,-1.095,NA,TRUE
Pakistan,2020-03-02,0.388,3.118,2.094,0.388,-1.208,NA,FALSE
Panama,2020-03-02,-2.929,-2.929,-2.929,-2.929,-2.929,NA,TRUE
Pitcairn,2020-03-02,-6.442,1.989,0.139,-6.442,-7.212,NA,FALSE
Peru,2020-03-02,2.819,2.819,2.819,2.819,2.819,NA,TRUE
Philippines,2020-03-02,-3.649,-3.649,-3.649,-3.649,-3.649,0.001,TRUE
Palau,2020-03-02,-6.467,8.454,5.288,-6.467,-12.067,NA,FALSE
Papua New Guinea,2020-03-02,-3.658,4.956,0.486,-3.809,-12.456,NA,FALSE
Poland,2020-03-02,-7.804,-7.804,-7.804,-7.804,-7.804,NA,TRUE
North Korea,2020-03-02,-4.319,2.438,0.474,-4.319,-9.183,NA,FALSE
Portugal,2020-03-02,-9.896,-9.896,-9.896,-9.896,-9.896,NA,TRUE
Paraguay,2020-03-02,4.065,4.065,4.065,4.065,4.065,NA,TRUE
Palestinian Territories,2020-03-02,-0.161,-0.161,-0.161,-0.161,-0.161,NA,TRUE
French Polynesia,2020-03-02,-1.701,-1.701,-1.701,-1.701,-1.701,NA,TRUE
Qatar,2020-03-02,0.471,0.471,0.471,0.471,0.471,NA,TRUE
Romania,2020-03-02,-7.558,-7.558,-7.558,-7.558,-7.558,NA,TRUE
Russia,2020-03-02,-1.115,-1.115,-1.115,-1.115,-1.115,NA,TRUE
Rwanda,2020-03-02,0.231,1.915,1.154,-1.128,-2.027,NA,FALSE
Saudi Arabia,2020-03-02,-0.994,0.283,-0.188,-1.073,-2.778,NA,FALSE
Sudan,2020-03-02,2.646,3.26,2.772,1.232,-0.874,NA,FALSE
Senegal,2020-03-02,-0.071,1.651,0.287,-2.157,-3.464,NA,FALSE
Singapore,2020-03-02,0.761,0.761,0.761,0.761,0.761,NA,TRUE
St. Helena Ascension and Tristan da Cunha,2020-03-02,-5.199,8.375,-2.023,-7.279,-10.711,NA,FALSE
Solomon Islands,2020-03-02,-2.398,5.446,2.945,-4.047,-11.659,NA,FALSE
Sierra Leone,2020-03-02,-1.234,1.478,-0.553,-2.387,-3.589,NA,FALSE
El Salvador,2020-03-02,-4.465,-4.465,-4.465,-4.465,-4.465,NA,TRUE
San Marino,2020-03-02,24.008,24.008,24.008,24.008,24.008,2.94,TRUE
Somalia,2020-03-02,-1.123,2.543,1.944,-1.123,-1.907,NA,FALSE
St. Pierre and Miquelon,2020-03-02,-8.481,2.464,-1.108,-8.481,-17.082,NA,FALSE
Serbia,2020-03-02,-3.49,-3.49,-3.49,-3.49,-3.49,NA,TRUE
South Sudan,2020-03-02,3.871,18.632,6.54,2.125,-0.748,NA,FALSE
São Tomé and Príncipe,2020-03-02,-2.46,-0.02,-0.875,-3.238,-5.525,NA,FALSE
Suriname,2020-03-02,-5.118,-0.279,-1.122,-5.118,-5.118,NA,FALSE
Slovakia,2020-03-02,-4.775,-4.775,-4.775,-4.775,-4.775,NA,TRUE
Slovenia,2020-03-02,-3.203,-3.203,-3.203,-3.203,-3.203,NA,TRUE
Sweden,2020-03-02,-5.171,-5.171,-5.171,-5.171,-5.171,NA,TRUE
Eswatini,2020-03-02,1.721,3.921,1.721,-0.722,-1.651,NA,FALSE
Sint Maarten,2020-03-02,-2.729,6.081,3.102,-2.729,-4.031,NA,FALSE
Seychelles,2020-03-02,-7.743,-7.743,-7.743,-7.743,-7.743,NA,TRUE
Syria,2020-03-02,-6.674,1.481,0.429,-6.674,-6.674,NA,FALSE
Turks and Caicos Islands,2020-03-02,-3.787,9.524,2.961,-3.787,-4.194,NA,FALSE
Chad,2020-03-02,-1.16,2.907,1.669,-1.16,-1.381,NA,FALSE
Togo,2020-03-02,0.642,2.212,1.397,-0.774,-2.826,NA,FALSE
Thailand,2020-03-02,0.27,0.27,0.27,0.27,0.27,0.001,TRUE
Tajikistan,2020-03-02,5.692,5.692,5.692,5.692,5.692,NA,TRUE
Tokelau,2020-03-02,-5.428,2.075,0.257,-5.428,-6.862,NA,FALSE
Turkmenistan,2020-03-02,-0.064,2.063,0.097,-1.084,-3.023,NA,FALSE
Timor-Leste,2020-03-02,2.356,4.064,2.356,-1.76,-3.299,NA,FALSE
Tonga,2020-03-02,-0.382,1.316,-0.069,-2.092,-4.818,NA,FALSE
Trinidad and Tobago,2020-03-02,-4.306,-1.719,-2.372,-4.306,-4.587,NA,FALSE
Tunisia,2020-03-02,-3.586,-3.586,-3.586,-3.586,-3.586,NA,TRUE
Turkey,2020-03-02,-0.081,1.311,-0.081,-2.956,-5.003,NA,FALSE
Tuvalu,2020-03-02,-1.201,5.677,1.8,-1.984,-5.983,NA,FALSE
Taiwan,2020-03-02,1.622,1.622,1.622,1.622,1.622,0.004,TRUE
Tanzania,2020-03-02,0.474,2.295,1.686,-0.075,-2.705,NA,FALSE
Uganda,2020-03-02,0.349,2.041,1.56,-1.423,-2.194,NA,FALSE
Ukraine,2020-03-02,-5.916,-5.916,-5.916,-5.916,-5.916,NA,TRUE
Uruguay,2020-03-02,-1.014,-1.014,-1.014,-1.014,-1.014,NA,TRUE
United States,2020-03-02,0.259,0.259,0.259,0.259,0.259,0.002,TRUE
Uzbekistan,2020-03-02,-0.747,-0.747,-0.747,-0.747,-0.747,NA,TRUE
Vatican,2020-03-02,-8.657,1.228,-0.744,-8.657,-12.909,NA,FALSE
Saint Vincent and the Grenadines,2020-03-02,-4.212,-0.574,-1.419,-4.212,-5.196,NA,FALSE
Venezuela,2020-03-02,-0.07,1.844,0.493,-0.561,-1.358,NA,FALSE
Virgin Islands (British),2020-03-02,-6.032,9.654,3.248,-6.032,-6.032,NA,FALSE
Vietnam,2020-03-02,-2.332,3.618,1.6,-2.332,-2.332,NA,FALSE
Vanuatu,2020-03-02,-3.809,3.612,1.573,-4.621,-12.254,NA,FALSE
Wallis and Futuna,2020-03-02,-4.237,3.837,1.233,-4.237,-10.125,NA,FALSE
Samoa,2020-03-02,-0.995,1.378,-0.016,-2.149,-4.153,NA,FALSE
Yemen,2020-03-02,2.885,3.843,2.885,0.74,-0.757,NA,FALSE
South Africa,2020-03-02,2.075,2.075,2.075,2.075,2.075,NA,TRUE
Zambia,2020-03-02,-0.16,2.266,1.964,-1.09,-2.232,NA,FALSE
Zimbabwe,2020-03-02,1.174,3.98,2.501,0.048,-1.701,NA,FALSE
European Union,2020-03-02,-7.266,-7.266,-7.266,-7.266,-7.266,0.012,TRUE
Aruba,2020-03-09,5.698,5.698,5.698,5.698,5.698,NA,TRUE
Afghanistan,2020-03-09,-5.639,1.865,1.138,-5.639,-6.767,NA,FALSE
Angola,2020-03-09,0.073,2.405,0.915,-0.852,-2.288,NA,FALSE
Anguilla,2020-03-09,-6.657,9.483,1.915,-6.657,-7.241,NA,FALSE
Albania,2020-03-09,-0.635,-0.635,-0.635,-0.635,-0.635,NA,TRUE
Andorra,2020-03-09,11.968,11.968,11.968,11.968,11.968,NA,TRUE
United Arab Emirates,2020-03-09,-0.273,0.473,-0.168,-1.088,-2.886,NA,FALSE
Argentina,2020-03-09,-0.831,-0.831,-0.831,-0.831,-0.831,0.002,TRUE
Armenia,2020-03-09,-1.457,-0.296,-0.593,-2.863,-4.106,NA,FALSE
Antigua and Barbuda,2020-03-09,-6.776,-6.776,-6.776,-6.776,-6.776,NA,TRUE
Australia,2020-03-09,-1.308,-1.308,-1.308,-1.308,-1.308,0.012,TRUE
Austria,2020-03-09,-3.323,-3.323,-3.323,-3.323,-3.323,NA,TRUE
Azerbaijan,2020-03-09,-0.555,1.203,-0.555,-2.757,-3.384,NA,FALSE
Burundi,2020-03-09,2.047,3.052,2.047,-1.172,-3.009,NA,FALSE
Belgium,2020-03-09,-10.708,-10.708,-10.708,-10.708,-10.708,NA,TRUE
Benin,2020-03-09,-1.093,1.94,0.766,-1.706,-3.91,NA,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-03-09,-7.587,8.3,1.02,-7.587,-7.587,NA,FALSE
Burkina Faso,2020-03-09,0.117,3.806,1.308,-1.708,-3.271,NA,FALSE
Bangladesh,2020-03-09,2.836,2.836,2.836,-1.841,-3.261,NA,FALSE
Bulgaria,2020-03-09,-4.439,-4.439,-4.439,-4.439,-4.439,NA,TRUE
Bahrain,2020-03-09,-1.321,0.547,0.041,-1.709,-2.939,NA,FALSE
Bahamas,2020-03-09,-5.967,1.781,-1.274,-5.967,-5.967,NA,FALSE
Bosnia,2020-03-09,-12.378,-12.378,-12.378,-12.378,-12.378,NA,TRUE
Belarus,2020-03-09,-6.435,-6.435,-6.435,-6.435,-6.435,NA,TRUE
Belize,2020-03-09,-2.027,-2.027,-2.027,-2.027,-2.027,NA,TRUE
Bermuda,2020-03-09,7.998,7.998,7.998,7.998,7.998,NA,TRUE
Bolivia,2020-03-09,2.195,2.195,2.195,2.195,2.195,NA,TRUE
Brazil,2020-03-09,2.516,2.516,2.516,2.516,2.516,NA,TRUE
Barbados,2020-03-09,-1.288,-1.288,-1.288,-1.288,-1.288,NA,TRUE
Brunei,2020-03-09,2.772,2.772,2.772,2.772,2.772,NA,TRUE
Bhutan,2020-03-09,-3.638,-0.621,-2.672,-4.743,-5.886,NA,FALSE
Botswana,2020-03-09,-2.224,2.525,1.003,-2.224,-2.984,NA,FALSE
Central African Republic,2020-03-09,-1.611,1.897,-0.431,-3.343,-5.137,NA,FALSE
Canada,2020-03-09,-3.515,-3.515,-3.515,-3.515,-3.515,0.003,TRUE
Switzerland,2020-03-09,-6.949,-6.949,-6.949,-6.949,-6.949,0.023,TRUE
Chile,2020-03-09,-0.08,-0.08,-0.08,-0.08,-0.08,NA,TRUE
China,2020-03-09,-5.029,-5.029,-5.029,-5.029,-5.029,0.216,TRUE
Ivory Coast,2020-03-09,0.318,1.182,0.318,-1.467,-6.09,NA,FALSE
Cameroon,2020-03-09,0.263,2.697,0.762,-0.255,-1.12,NA,FALSE
Congo,2020-03-09,0.327,2.746,2.056,-0.428,-1.754,NA,FALSE
Congo-Brazzaville,2020-03-09,2.229,2.845,2.229,-0.969,-1.617,NA,FALSE
Cook Islands,2020-03-09,-6.521,1.942,-0.199,-6.521,-7.606,NA,FALSE
Colombia,2020-03-09,-0.621,-0.621,-0.621,-0.621,-0.621,NA,TRUE
Comoros,2020-03-09,-0.821,2.264,0.341,-1.416,-3.309,NA,FALSE
Cape Verde,2020-03-09,-2.718,-0.375,-1.967,-3.847,-8.033,NA,FALSE
Costa Rica,2020-03-09,-0.793,-0.793,-0.793,-0.793,-0.793,NA,TRUE
Cuba,2020-03-09,1.669,1.669,1.669,1.669,1.669,NA,TRUE
Curaçao,2020-03-09,-0.798,4.546,1.55,-0.798,-1.935,NA,FALSE
Cayman Islands,2020-03-09,-4.737,8.197,3.454,-4.737,-4.737,NA,FALSE
Cyprus,2020-03-09,-4.619,-4.619,-4.619,-4.619,-4.619,NA,TRUE
Czech Republic,2020-03-09,-7.348,-7.348,-7.348,-7.348,-7.348,NA,TRUE
Germany,2020-03-09,-13.814,-13.814,-13.814,-13.814,-13.814,0.002,TRUE
Djibouti,2020-03-09,-0.559,1.263,0.209,-2.967,-5.64,NA,FALSE
Dominica,2020-03-09,-3.076,3.618,-0.882,-3.076,-6.067,NA,FALSE
Denmark,2020-03-09,-13.456,-13.456,-13.456,-13.456,-13.456,NA,TRUE
Dominican Republic,2020-03-09,-1.88,-1.88,-1.88,-1.88,-1.88,NA,TRUE
Algeria,2020-03-09,-0.503,-0.503,-0.503,-0.503,-0.503,NA,TRUE
Ecuador,2020-03-09,-1.621,-1.621,-1.621,-1.621,-1.621,NA,TRUE
Egypt,2020-03-09,1.269,1.269,1.269,1.269,1.269,0.001,TRUE
Eritrea,2020-03-09,-1.779,2.957,-0.434,-1.99,-4.738,NA,FALSE
Spain,2020-03-09,-4.014,-4.014,-4.014,-4.014,-4.014,0.06,TRUE
Estonia,2020-03-09,-10.472,-10.472,-10.472,-10.472,-10.472,NA,TRUE
Ethiopia,2020-03-09,-0.525,2.855,1.275,-0.646,-2.506,NA,FALSE
Finland,2020-03-09,-3.672,-3.672,-3.672,-3.672,-3.672,NA,TRUE
Fiji,2020-03-09,-4.404,0.618,-1.784,-4.404,-9.528,NA,FALSE
Falkland Islands,2020-03-09,-10.153,8.82,1.011,-10.153,-12.537,NA,FALSE
France,2020-03-09,-6.943,-6.943,-6.943,-6.943,-6.943,0.037,TRUE
Faroe Islands,2020-03-09,-29.853,-29.853,-29.853,-29.853,-29.853,NA,TRUE
Micronesia,2020-03-09,-2.042,11.588,6.831,-2.042,-4.144,NA,FALSE
Gabon,2020-03-09,-1.121,1.182,0.755,-1.868,-2.987,NA,FALSE
Britain,2020-03-09,-5.659,-5.659,-5.659,-5.659,-5.659,0.004,TRUE
Georgia,2020-03-09,0.859,0.859,0.859,0.859,0.859,NA,TRUE
Guernsey,2020-03-09,-7.913,-2.036,-3.741,-10.843,-14.142,NA,FALSE
Ghana,2020-03-09,-0.922,3.347,0.875,-2.287,-6.663,NA,FALSE
Gibraltar,2020-03-09,-7.321,-7.321,-7.321,-7.321,-7.321,NA,TRUE
Guinea,2020-03-09,-0.281,1.569,0.783,-1.253,-2.93,NA,FALSE
The Gambia,2020-03-09,-1.122,1.326,0.533,-2.028,-3.859,NA,FALSE
Guinea-Bissau,2020-03-09,0.149,1.972,1.293,-1.415,-3.302,NA,FALSE
Equatorial Guinea,2020-03-09,-2.662,0.955,-0.595,-2.811,-5.502,NA,FALSE
Greece,2020-03-09,4.862,4.862,4.862,4.862,4.862,NA,TRUE
Grenada,2020-03-09,-5.391,-1.087,-1.903,-5.391,-6.364,NA,FALSE
Greenland,2020-03-09,-6.108,-6.108,-6.108,-6.108,-6.108,NA,TRUE
Guatemala,2020-03-09,-1.627,-1.627,-1.627,-1.627,-1.627,NA,TRUE
Guyana,2020-03-09,-4.443,0.453,-0.715,-4.443,-4.443,NA,FALSE
Hong Kong,2020-03-09,0.319,0.319,0.319,0.319,0.319,0.04,TRUE
Honduras,2020-03-09,0.499,3.239,1.885,-0.184,-1.793,NA,FALSE
Croatia,2020-03-09,-5.818,-5.818,-5.818,-5.818,-5.818,NA,TRUE
Haiti,2020-03-09,1.126,2.7,1.315,-0.68,-2.166,NA,FALSE
Hungary,2020-03-09,-13.761,-13.761,-13.761,-13.761,-13.761,NA,TRUE
Indonesia,2020-03-09,0.837,4.114,3.048,-1.736,-2.566,NA,FALSE
Isle of Man,2020-03-09,-7.216,-1.133,-3.784,-11.32,-12.967,NA,FALSE
India,2020-03-09,0.759,1.372,0.759,-3.604,-5.446,NA,FALSE
Ireland,2020-03-09,-3.479,-3.479,-3.479,-3.479,-3.479,NA,TRUE
Iran,2020-03-09,4.592,4.592,4.592,4.592,4.592,0.279,TRUE
Iraq,2020-03-09,-0.407,2.832,1.16,-1.023,-2.835,0.015,FALSE
Iceland,2020-03-09,-2.632,-2.632,-2.632,-2.632,-2.632,NA,TRUE
Israel,2020-03-09,-3.248,-3.248,-3.248,-3.248,-3.248,NA,TRUE
Italy,2020-03-09,7.269,7.269,7.269,7.269,7.269,0.767,TRUE
Jamaica,2020-03-09,-8.889,-8.889,-8.889,-8.889,-8.889,NA,TRUE
Jersey,2020-03-09,-8.721,-2.422,-4.912,-13.315,-16.936,NA,FALSE
Jordan,2020-03-09,0.821,0.821,0.821,0.821,0.821,NA,TRUE
Japan,2020-03-09,-7.467,-7.467,-7.467,-7.467,-7.467,0.008,TRUE
Kazakhstan,2020-03-09,-6.406,-6.406,-6.406,-6.406,-6.406,NA,TRUE
Kenya,2020-03-09,0.207,2.467,1.214,-1.156,-2.81,NA,FALSE
Kyrgyzstan,2020-03-09,1.07,1.07,1.07,1.07,1.07,NA,TRUE
Cambodia,2020-03-09,-3.47,2.626,1.274,-3.47,-3.47,NA,FALSE
Kiribati,2020-03-09,-3.984,6.42,0.694,-4.813,-13.092,NA,FALSE
Saint Kitts and Nevis,2020-03-09,-3.441,4.168,1.248,-3.441,-4.959,NA,FALSE
South Korea,2020-03-09,-0.834,-0.834,-0.834,-0.834,-0.834,0.103,TRUE
Kuwait,2020-03-09,-0.408,-0.408,-0.408,-0.408,-0.408,NA,TRUE
Laos,2020-03-09,2.295,3.586,2.295,-0.415,-1.642,NA,FALSE
Lebanon,2020-03-09,-0.107,-0.107,-0.107,-0.107,-0.107,NA,TRUE
Liberia,2020-03-09,-0.967,2.101,0.144,-2.706,-4.148,NA,FALSE
Libya,2020-03-09,-6.53,0.509,0.013,-6.53,-6.53,NA,FALSE
Saint Lucia,2020-03-09,0.518,4.589,0.636,-2.242,-3.926,NA,FALSE
Liechtenstein,2020-03-09,8.188,8.188,8.188,8.188,8.188,NA,TRUE
Sri Lanka,2020-03-09,-3.498,0.228,-1.087,-3.498,-6.269,NA,FALSE
Lesotho,2020-03-09,-1.73,2.893,0.694,-2.58,-4.106,NA,FALSE
Lithuania,2020-03-09,-10.055,-10.055,-10.055,-10.055,-10.055,NA,TRUE
Luxembourg,2020-03-09,-13.53,-13.53,-13.53,-13.53,-13.53,NA,TRUE
Latvia,2020-03-09,-21.048,-21.048,-21.048,-21.048,-21.048,NA,TRUE
Macau,2020-03-09,-2.483,-2.483,-2.483,-2.483,-2.483,NA,TRUE
Morocco,2020-03-09,0.23,0.418,0.23,-1.45,-2.06,NA,FALSE
Monaco,2020-03-09,-4.052,-4.052,-4.052,-4.052,-4.052,NA,TRUE
Moldova,2020-03-09,-8.839,-8.839,-8.839,-8.839,-8.839,NA,TRUE
Madagascar,2020-03-09,-0.083,3.384,1.111,-1.884,-2.959,NA,FALSE
Maldives,2020-03-09,-0.153,-0.153,-0.153,-0.153,-0.153,NA,TRUE
Mexico,2020-03-09,-4.217,-4.217,-4.217,-4.217,-4.217,NA,TRUE
Marshall Islands,2020-03-09,-3.887,10.014,4.3,-3.887,-11.479,NA,FALSE
North Macedonia,2020-03-09,-9.033,-9.033,-9.033,-9.033,-9.033,NA,TRUE
Mali,2020-03-09,-2.286,2.573,-1.142,-2.497,-4.77,NA,FALSE
Malta,2020-03-09,-11.498,-11.498,-11.498,-11.498,-11.498,NA,TRUE
Myanmar,2020-03-09,0.786,3.326,1.496,-1.125,-1.558,NA,FALSE
Montenegro,2020-03-09,-4.57,-4.57,-4.57,-4.57,-4.57,NA,TRUE
Mongolia,2020-03-09,-5.669,-5.669,-5.669,-5.669,-5.669,NA,TRUE
Mozambique,2020-03-09,-0.376,4.961,2.988,-0.376,-3.25,NA,FALSE
Mauritania,2020-03-09,-6.804,2.026,0.562,-6.804,-6.804,NA,FALSE
Montserrat,2020-03-09,-7.064,6.479,0.158,-7.064,-7.629,NA,FALSE
Mauritius,2020-03-09,-4.556,-4.556,-4.556,-4.556,-4.556,NA,TRUE
Malawi,2020-03-09,-1.037,1.517,0.405,-1.799,-4.228,NA,FALSE
Malaysia,2020-03-09,-2.987,-2.987,-2.987,-2.987,-2.987,NA,TRUE
Namibia,2020-03-09,-0.377,3.112,0.915,-2.174,-3.626,NA,FALSE
New Caledonia,2020-03-09,-7.244,2.955,-1.74,-7.244,-10.636,NA,FALSE
Niger,2020-03-09,-1.224,4.185,0.783,-1.445,-3.425,NA,FALSE
Nigeria,2020-03-09,-0.75,2.036,1.176,-1.379,-5.312,NA,FALSE
Nicaragua,2020-03-09,3.406,3.406,3.406,3.406,3.406,NA,TRUE
Niue,2020-03-09,-6.438,2.556,0.189,-6.438,-6.953,NA,FALSE
Netherlands,2020-03-09,-8.398,-8.398,-8.398,-8.398,-8.398,0.017,TRUE
Norway,2020-03-09,-4.795,-4.795,-4.795,-4.795,-4.795,NA,TRUE
Nepal,2020-03-09,0.475,2.51,0.475,-1.55,-4.421,NA,FALSE
Nauru,2020-03-09,-6.019,6.48,4.616,-6.019,-9.353,NA,FALSE
New Zealand,2020-03-09,-0.472,-0.472,-0.472,-0.472,-0.472,NA,TRUE
Oman,2020-03-09,-1.096,-1.096,-1.096,-1.096,-1.096,NA,TRUE
Pakistan,2020-03-09,0.533,4.124,2.406,0.533,-0.176,NA,FALSE
Panama,2020-03-09,-5.154,-5.154,-5.154,-5.154,-5.154,NA,TRUE
Pitcairn,2020-03-09,-7.048,2.592,0.365,-7.048,-8.028,NA,FALSE
Peru,2020-03-09,3.571,3.571,3.571,3.571,3.571,0.006,TRUE
Philippines,2020-03-09,-4.648,-4.648,-4.648,-4.648,-4.648,0.001,TRUE
Palau,2020-03-09,-7.155,9.253,5.763,-7.155,-13.493,NA,FALSE
Papua New Guinea,2020-03-09,-4.141,5.235,0.321,-4.386,-13.658,NA,FALSE
Poland,2020-03-09,-8.41,-8.41,-8.41,-8.41,-8.41,NA,TRUE
North Korea,2020-03-09,-5.28,1.173,0.13,-5.28,-10.9,NA,FALSE
Portugal,2020-03-09,-9.322,-9.322,-9.322,-9.322,-9.322,NA,TRUE
Paraguay,2020-03-09,4.885,4.885,4.885,4.885,4.885,NA,TRUE
Palestinian Territories,2020-03-09,-0.371,-0.371,-0.371,-0.371,-0.371,NA,TRUE
